query_id,category,query,rank,passage_id,source_path,heading,text_snippet,expected_source_paths,pre_labeled_relevant,relevant
not-present-03,not-present,how do I deploy FastAPI to AWS Lambda with Mangum,3,77b2e83f70c20a358f6152e5b7b13105ff7b5e2ac5408b8aa3765c463a950857,fastapi-cli.md#fastapi-run,FastAPI CLI,"Executing `fastapi run` starts FastAPI in production mode by default.  By default, **auto-reload** is disabled. It also listens on the IP address `0.0.0.0`, which means all the available IP addresses, this way it will be publicly accessible to anyone that can communicate with the machine. This is ho",,0,0
not-present-03,not-present,how do I deploy FastAPI to AWS Lambda with Mangum,4,4505e323cab77edbfa7977d745e44a3c7f0df5aed857fd2b14cf8194ccf88d46,deployment/cloud.md#deploy-fastapi-on-cloud-providers,Deploy FastAPI on Cloud Providers,"You can use virtually **any cloud provider** to deploy your FastAPI application.  In most of the cases, the main cloud providers have guides to deploy FastAPI with them.",,0,0
not-present-03,not-present,how do I deploy FastAPI to AWS Lambda with Mangum,5,3b6c591530f4eba84b84b1b6a198931ad2df8de99886871c6430134d61084528,help-fastapi.md#connect-with-the-author,Help FastAPI - Get Help,"* <a href=""https://github.com/tiangolo"" class=""external-link"" target=""_blank"">Follow me on **GitHub**</a>.     * See other Open Source projects I have created that could help you.     * Follow me to see when I create a new Open Source project. * <a href=""https://twitter.com/tiangolo"" class=""external",,0,0
not-present-04,not-present,FastAPI native gRPC support,1,6c7a715384bb4ab4d0c4af34c1e4f5c1830835385ed3632ac6ba5d9bb7b8f10c,advanced/websockets.md#in-production,WebSockets,"In your production system, you probably have a frontend created with a modern framework like React, Vue.js or Angular.  And to communicate using WebSockets with your backend you would probably use your frontend's utilities.  Or you might have a native mobile application that communicates with your W",,0,0
not-present-04,not-present,FastAPI native gRPC support,2,74a7718841c6b9a736a83d99c676833d6aa7989bffe3c594e2e10d166a7ddeaf,release-notes.md#features,Release Notes,* ✨ Add support for `openapi_examples` in all FastAPI parameters. PR [#10152](https://github.com/tiangolo/fastapi/pull/10152) by [@tiangolo](https://github.com/tiangolo).     * New docs: [OpenAPI-specific examples](https://fastapi.tiangolo.com/tutorial/schema-extra-example/#openapi-specific-examples,,0,0
not-present-04,not-present,FastAPI native gRPC support,3,e5a37573284c6d22db34f55023f2b7112411de255d6ff2a1cfa476ff97106da5,release-notes.md#breaking-changes,Release Notes,"This version of FastAPI drops support for Python 3.6. 🔥 Please upgrade to a supported version of Python (3.7 or above), Python 3.6 reached the end-of-life a long time ago. 😅☠  * 🔧 Update package metadata, drop support for Python 3.6, move build internals from Flit to Hatch. PR [#5240](https://github",,0,0
not-present-04,not-present,FastAPI native gRPC support,4,5f241a4cbd7aed0073e63bb714c3e24358132edba116971e994245eeba7c8008,release-notes.md#other-changes,Release Notes,* This adds support for calling the CLI as:  ```bash python -m fastapi ```  * And it upgrades `fastapi-cli[standard] >=0.0.5`.,,0,0
not-present-04,not-present,FastAPI native gRPC support,5,c79a308773bdea971fab635da91ce91cb18d38784702329647b3636cd2cc62c5,tutorial/schema-extra-example.md#swagger-ui-and-openapi-specific-examples,Declare Request Example Data,"Now, as Swagger UI didn't support multiple JSON Schema examples (as of 2023-08-26), users didn't have a way to show multiple examples in the docs.  To solve that, FastAPI `0.103.0` **added support** for declaring the same old **OpenAPI-specific** `examples` field with the new parameter `openapi_exam",,0,0
not-present-05,not-present,how do I use FastAPI with GraphQL subscriptions,1,ec7e05295b3114219fcbb6c8bc1a4e8f309060d7109a3d73b60d146dff4e60ae,how-to/graphql.md#graphql-with-strawberry,GraphQL,"If you need or want to work with **GraphQL**, <a href=""https://strawberry.rocks/"" class=""external-link"" target=""_blank"">**Strawberry**</a> is the **recommended** library as it has the design closest to **FastAPI's** design, it's all based on **type annotations**.  Depending on your use case, you mig",,0,0
not-present-05,not-present,how do I use FastAPI with GraphQL subscriptions,2,ca960932bfa568fe810524de42a8ee839c87b6045851a2ad789641353c96db34,how-to/graphql.md#graphql,GraphQL,"As **FastAPI** is based on the **ASGI** standard, it's very easy to integrate any **GraphQL** library also compatible with ASGI.  You can combine normal FastAPI *path operations* with GraphQL on the same application.  /// tip  **GraphQL** solves some very specific use cases.  It has **advantages** a",,0,0
not-present-05,not-present,how do I use FastAPI with GraphQL subscriptions,3,4102392b0c6f9927b48ccded79f09093358b46d63b4a727ca19d54ea6762d562,how-to/graphql.md#older-graphqlapp-from-starlette,GraphQL,"Previous versions of Starlette included a `GraphQLApp` class to integrate with <a href=""https://graphene-python.org/"" class=""external-link"" target=""_blank"">Graphene</a>.  It was deprecated from Starlette, but if you have code that used it, you can easily **migrate** to <a href=""https://github.com/ci",,0,0
not-present-05,not-present,how do I use FastAPI with GraphQL subscriptions,4,3b6c591530f4eba84b84b1b6a198931ad2df8de99886871c6430134d61084528,help-fastapi.md#connect-with-the-author,Help FastAPI - Get Help,"* <a href=""https://github.com/tiangolo"" class=""external-link"" target=""_blank"">Follow me on **GitHub**</a>.     * See other Open Source projects I have created that could help you.     * Follow me to see when I create a new Open Source project. * <a href=""https://twitter.com/tiangolo"" class=""external",,0,0
not-present-05,not-present,how do I use FastAPI with GraphQL subscriptions,5,0f10327abe3a43a4a6cdaa4f0f8c983e72c5e47e369e94fe3ea056a4a5dd5f96,how-to/graphql.md#graphql-libraries,GraphQL,"Here are some of the **GraphQL** libraries that have **ASGI** support. You could use them with **FastAPI**:  * <a href=""https://strawberry.rocks/"" class=""external-link"" target=""_blank"">Strawberry</a> 🍓     * With <a href=""https://strawberry.rocks/docs/integrations/fastapi"" class=""external-link"" targ",,0,0
not-present-06,not-present,FastAPI automatic retry on transient errors,1,20514068903c4f804023338b3fb8ad764150976c180966f737f080c4a222857c,features.md#based-on-open-standards,Features,"* <a href=""https://github.com/OAI/OpenAPI-Specification"" class=""external-link"" target=""_blank""><strong>OpenAPI</strong></a> for API creation, including declarations of <abbr title=""also known as: endpoints, routes"">path</abbr> <abbr title=""also known as HTTP methods, as POST, GET, PUT, DELETE"">opera",,0,0
not-present-06,not-present,FastAPI automatic retry on transient errors,2,71b66d27bd8d22bfc0bc552ad7a7d25e089c4440d18dde072572013f5c754ffd,advanced/generate-clients.md#generate-clients,Generate Clients,"As **FastAPI** is based on the OpenAPI specification, you get automatic compatibility with many tools, including the automatic API docs (provided by Swagger UI).  One particular advantage that is not necessarily obvious is that you can **generate clients** (sometimes called <abbr title=""Software Dev",,0,0
not-present-06,not-present,FastAPI automatic retry on transient errors,3,b4278995e0607f9bdc5c32bdd6d5611e98cfb1996e4f763a078bf00021e452ea,index.md#recap,FastAPI,"* Editor support, including:     * Completion.     * Type checks. * Validation of data:     * Automatic and clear errors when the data is invalid.     * Validation even for deeply nested JSON objects. * <abbr title=""also known as: serialization, parsing, marshalling"">Conversion</abbr> of input data:",,0,0
not-present-06,not-present,FastAPI automatic retry on transient errors,4,31766affb564f4ffac60c7c790f40c134a12120df6f0d3c878e05141fbeb8c4a,tutorial/bigger-applications.md#check-the-automatic-api-docs,Bigger Applications - Multiple Files,"Now, run your app:  <div class=""termy"">  ```console $ fastapi dev app/main.py  <span style=""color: green;"">INFO</span>:     Uvicorn running on http://127.0.0.1:8000 (Press CTRL+C to quit) ```  </div>  And open the docs at <a href=""http://127.0.0.1:8000/docs"" class=""external-link"" target=""_blank"">htt",,0,0
not-present-06,not-present,FastAPI automatic retry on transient errors,5,0104435029e9a1a226be6e42d1fd16de2b8d52423f38478a11ce1c06abc09617,python-types.md#type-hints-in-fastapi,Python Types Intro,"**FastAPI** takes advantage of these type hints to do several things.  With **FastAPI** you declare parameters with type hints and you get:  * **Editor support**. * **Type checks**.  ...and **FastAPI** uses the same declarations to:  * **Define requirements**: from request path parameters, query par",,0,0
not-present-07,not-present,how to configure distributed tracing with OpenTelemetry in FastAPI,1,ea5d0ed8d5682f9fb11393f4e201b3b6342b841a1fce20851a33b7850429d691,release-notes.md#docs,Release Notes,PR [#9313](https://github.com/tiangolo/fastapi/pull/9313) by [@piotrszacilowski](https://github.com/piotrszacilowski). * ✏️ Update highlighted line in `docs/en/docs/tutorial/bigger-applications.md`. PR [#5490](https://github.com/tiangolo/fastapi/pull/5490) by [@papb](https://github.com/papb). * 📝 Ad,,0,0
not-present-07,not-present,how to configure distributed tracing with OpenTelemetry in FastAPI,2,931facf29deab94d992f005069970c9ca4d68fbd73064fa318fbf3bb63999bae,deployment/server-workers.md#containers-and-docker,Server Workers - Uvicorn with Workers,In the next chapter about [FastAPI in Containers - Docker](docker.md){.internal-link target=_blank} I'll explain some strategies you could use to handle the other **deployment concepts**.  I'll show you how to **build your own image from scratch** to run a single Uvicorn process. It is a simple proc,,0,0
not-present-07,not-present,how to configure distributed tracing with OpenTelemetry in FastAPI,3,b86d028b5c263dbdd197750a0335ded3099a41af1caffba1272c80d99fb64310,how-to/configure-swagger-ui.md#configure-swagger-ui,Configure Swagger UI,"You can configure some extra <a href=""https://swagger.io/docs/open-source-tools/swagger-ui/usage/configuration/"" class=""external-link"" target=""_blank"">Swagger UI parameters</a>.  To configure them, pass the `swagger_ui_parameters` argument when creating the `FastAPI()` app object or to the `get_swag",,0,0
